month,customer_id,segment_id,plant_id,currency,volume_t,net_sales_local,net_sales_eur,orders,deliveries,freight_local,freight_eur,order_handling_local,order_handling_eur
2024-03,C031,S4,P1,EUR,323.64,410908.25,410908.25,30,24,9240.0,9240.0,26400.0,26400.0
2024-04,C031,S4,P1,EUR,341.74,435092.06,435092.06,32,25,9625.0,9625.0,28160.0,28160.0
2024-05,C031,S4,P1,EUR,300.48,382936.12,382936.12,28,22,8470.0,8470.0,24640.0,24640.0
2024-06,C031,S4,P1,EUR,303.2,385749.8,385749.8,28,22,8470.0,8470.0,24640.0,24640.0
2024-07,C031,S4,P1,EUR,335.71,426274.59,426274.59,31,25,9625.0,9625.0,27280.0,27280.0
2024-08,C031,S4,P1,EUR,342.6,435978.4,435978.4,32,25,9625.0,9625.0,28160.0,28160.0
2024-09,C031,S4,P1,EUR,354.28,451393.71,451393.71,33,26,10010.0,10010.0,29040.0,29040.0
2024-10,C031,S4,P1,EUR,332.31,423105.1,423105.1,31,24,9240.0,9240.0,27280.0,27280.0
2024-11,C031,S4,P1,EUR,386.4,496737.1,496737.1,36,28,10780.0,10780.0,31680.0,31680.0
2024-12,C031,S4,P1,EUR,377.3,477008.97,477008.97,35,28,10780.0,10780.0,30800.0,30800.0
2025-01,C031,S4,P1,EUR,311.31,402750.91,402750.91,29,23,9292.0,9292.0,26245.0,26245.0
2025-02,C031,S4,P1,EUR,335.16,431764.41,431764.41,31,25,10100.0,10100.0,28055.0,28055.0
2025-03,C031,S4,P1,EUR,361.59,470423.98,470423.98,33,27,10908.0,10908.0,29865.0,29865.0
2025-04,C031,S4,P1,EUR,368.28,475909.16,475909.16,34,27,10908.0,10908.0,30770.0,30770.0
2025-05,C031,S4,P1,EUR,387.8,504926.57,504926.57,36,29,11716.0,11716.0,32580.0,32580.0
2025-06,C031,S4,P1,EUR,362.72,473375.79,473375.79,33,27,10908.0,10908.0,29865.0,29865.0
2025-07,C031,S4,P1,EUR,302.7,390636.16,390636.16,28,22,8888.0,8888.0,25340.0,25340.0
2025-08,C031,S4,P1,EUR,317.05,410913.62,410913.62,29,23,9292.0,9292.0,26245.0,26245.0
2025-09,C031,S4,P1,EUR,348.11,452879.0,452879.0,32,26,10504.0,10504.0,28960.0,28960.0
2025-10,C031,S4,P1,EUR,370.82,483173.67,483173.67,34,27,10908.0,10908.0,30770.0,30770.0
2025-11,C031,S4,P1,EUR,416.0,538044.15,538044.15,38,31,12524.0,12524.0,34390.0,34390.0
2025-12,C031,S4,P1,EUR,366.34,471917.91,471917.91,34,27,10908.0,10908.0,30770.0,30770.0
2024-01,C032,S5,P2,EUR,390.3,432889.12,432889.12,23,29,11165.0,11165.0,20240.0,20240.0
2024-02,C032,S5,P2,EUR,424.1,476044.54,476044.54,25,31,11935.0,11935.0,22000.0,22000.0
2024-03,C032,S5,P2,EUR,420.83,469897.55,469897.55,25,31,11935.0,11935.0,22000.0,22000.0
2024-04,C032,S5,P2,EUR,407.02,457450.27,457450.27,24,30,11550.0,11550.0,21120.0,21120.0
2024-05,C032,S5,P2,EUR,397.26,443520.29,443520.29,23,29,11165.0,11165.0,20240.0,20240.0
2024-06,C032,S5,P2,EUR,441.78,497133.81,497133.81,26,33,12705.0,12705.0,22880.0,22880.0
2024-07,C032,S5,P2,EUR,364.03,410315.83,410315.83,21,27,10395.0,10395.0,18480.0,18480.0
2024-08,C032,S5,P2,EUR,422.18,471553.71,471553.71,25,31,11935.0,11935.0,22000.0,22000.0
2024-09,C032,S5,P2,EUR,413.55,463829.51,463829.51,24,31,11935.0,11935.0,21120.0,21120.0
2024-10,C032,S5,P2,EUR,452.93,506741.19,506741.19,26,33,12705.0,12705.0,22880.0,22880.0
2024-11,C032,S5,P2,EUR,449.29,500896.21,500896.21,26,33,12705.0,12705.0,22880.0,22880.0
2024-12,C032,S5,P2,EUR,435.35,485148.79,485148.79,25,32,12320.0,12320.0,22000.0,22000.0
2025-01,C032,S5,P2,EUR,400.72,455397.74,455397.74,23,30,12120.0,12120.0,20815.0,20815.0
2025-02,C032,S5,P2,EUR,363.09,413760.66,413760.66,21,27,10908.0,10908.0,19005.0,19005.0
2025-03,C032,S5,P2,EUR,421.22,481704.71,481704.71,25,31,12524.0,12524.0,22625.0,22625.0
2025-04,C032,S5,P2,EUR,409.37,464096.59,464096.59,24,30,12120.0,12120.0,21720.0,21720.0
2025-05,C032,S5,P2,EUR,409.13,469311.63,469311.63,24,30,12120.0,12120.0,21720.0,21720.0
2025-06,C032,S5,P2,EUR,359.18,409893.04,409893.04,21,27,10908.0,10908.0,19005.0,19005.0
2025-07,C032,S5,P2,EUR,326.79,372484.72,372484.72,19,24,9696.0,9696.0,17195.0,17195.0
2025-08,C032,S5,P2,EUR,360.28,411594.48,411594.48,21,27,10908.0,10908.0,19005.0,19005.0
2025-09,C032,S5,P2,EUR,403.42,455492.06,455492.06,24,30,12120.0,12120.0,21720.0,21720.0
2025-10,C032,S5,P2,EUR,455.72,524233.8,524233.8,27,34,13736.0,13736.0,24435.0,24435.0
2025-11,C032,S5,P2,EUR,390.22,442922.0,442922.0,23,29,11716.0,11716.0,20815.0,20815.0
2025-12,C032,S5,P2,EUR,349.95,396705.02,396705.02,20,26,10504.0,10504.0,18100.0,18100.0
2024-01,C033,S4,P1,EUR,487.25,599846.21,599846.21,34,33,12705.0,12705.0,29920.0,29920.0
2024-02,C033,S4,P1,EUR,465.44,576631.23,576631.23,33,32,12320.0,12320.0,29040.0,29040.0
2024-03,C033,S4,P1,EUR,451.12,559292.77,559292.77,32,31,11935.0,11935.0,28160.0,28160.0
2024-04,C033,S4,P1,EUR,518.12,643413.69,643413.69,36,35,13475.0,13475.0,31680.0,31680.0
2024-05,C033,S4,P1,EUR,436.67,541629.34,541629.34,31,30,11550.0,11550.0,27280.0,27280.0
2024-06,C033,S4,P1,EUR,402.81,498725.2,498725.2,28,27,10395.0,10395.0,24640.0,24640.0
2024-07,C033,S4,P1,EUR,393.97,490329.69,490329.69,28,27,10395.0,10395.0,24640.0,24640.0
2024-08,C033,S4,P1,EUR,450.57,560260.03,560260.03,32,31,11935.0,11935.0,28160.0,28160.0
2024-09,C033,S4,P1,EUR,451.54,556850.83,556850.83,32,31,11935.0,11935.0,28160.0,28160.0
2024-10,C033,S4,P1,EUR,487.16,604787.12,604787.12,34,33,12705.0,12705.0,29920.0,29920.0
2024-11,C033,S4,P1,EUR,498.84,619253.96,619253.96,35,34,13090.0,13090.0,30800.0,30800.0
2024-12,C033,S4,P1,EUR,462.22,574633.47,574633.47,32,32,12320.0,12320.0,28160.0,28160.0
2025-01,C033,S4,P1,EUR,410.36,515087.75,515087.75,29,28,11312.0,11312.0,26245.0,26245.0
2025-02,C033,S4,P1,EUR,404.45,509632.15,509632.15,28,28,11312.0,11312.0,25340.0,25340.0
2025-03,C033,S4,P1,EUR,402.83,507819.67,507819.67,28,27,10908.0,10908.0,25340.0,25340.0
2025-04,C033,S4,P1,EUR,436.5,548059.88,548059.88,31,30,12120.0,12120.0,28055.0,28055.0
2025-05,C033,S4,P1,EUR,418.01,525981.3,525981.3,29,29,11716.0,11716.0,26245.0,26245.0
2025-06,C033,S4,P1,EUR,416.08,524333.68,524333.68,29,28,11312.0,11312.0,26245.0,26245.0
2025-07,C033,S4,P1,EUR,368.06,464152.4,464152.4,26,25,10100.0,10100.0,23530.0,23530.0
2025-08,C033,S4,P1,EUR,394.3,498320.7,498320.7,28,27,10908.0,10908.0,25340.0,25340.0
2025-09,C033,S4,P1,EUR,429.61,538382.8,538382.8,30,29,11716.0,11716.0,27150.0,27150.0
2025-10,C033,S4,P1,EUR,445.6,560603.31,560603.31,31,30,12120.0,12120.0,28055.0,28055.0
2025-11,C033,S4,P1,EUR,480.41,606383.02,606383.02,34,33,13332.0,13332.0,30770.0,30770.0
2025-12,C033,S4,P1,EUR,421.94,529771.19,529771.19,30,29,11716.0,11716.0,27150.0,27150.0
2024-01,C034,S4,P3,SEK,386.68,5546522.19,484179.84,32,26,114400.0,9986.47,321600.0,28073.85
2024-02,C034,S4,P3,SEK,374.04,5369403.65,469427.33,31,25,110000.0,9616.9,311550.0,27237.68
2024-03,C034,S4,P3,SEK,388.89,5557355.63,486970.46,32,27,118800.0,10410.0,321600.0,28180.62
2024-04,C034,S4,P3,SEK,380.78,5441220.73,474246.58,32,26,114400.0,9970.89,321600.0,28030.05
2024-05,C034,S4,P3,SEK,369.59,5298594.96,463581.28,31,25,110000.0,9624.05,311550.0,27257.93
2024-06,C034,S4,P3,SEK,362.45,5188205.67,454575.42,30,25,110000.0,9637.88,301500.0,26416.55
2024-07,C034,S4,P3,SEK,315.85,4507400.6,397583.19,26,22,96800.0,8538.41,261300.0,23048.43
2024-08,C034,S4,P3,SEK,375.68,5356115.67,467701.33,31,26,114400.0,9989.52,311550.0,27204.86
2024-09,C034,S4,P3,SEK,377.47,5415456.88,475331.95,31,26,114400.0,10041.25,311550.0,27345.74
2024-10,C034,S4,P3,SEK,428.22,6079660.21,532952.9,36,29,127600.0,11185.62,361800.0,31715.98
2024-11,C034,S4,P3,SEK,387.28,5488478.53,478361.31,32,26,114400.0,9970.8,321600.0,28029.81
2024-12,C034,S4,P3,SEK,371.35,5309899.16,464883.48,31,25,110000.0,9630.54,311550.0,27276.31
2025-01,C034,S4,P3,SEK,375.92,5438031.24,456869.92,31,26,120120.0,10091.74,320850.0,26955.84
2025-02,C034,S4,P3,SEK,324.3,4657831.56,392393.75,27,22,101640.0,8562.55,279450.0,23541.95
2025-03,C034,S4,P3,SEK,371.02,5391099.97,452057.32,31,25,115500.0,9684.97,320850.0,26904.08
2025-04,C034,S4,P3,SEK,387.93,5584946.42,471860.97,32,26,120120.0,10148.7,331200.0,27982.43
2025-05,C034,S4,P3,SEK,388.74,5626616.13,472277.2,32,26,120120.0,10082.43,331200.0,27799.69
2025-06,C034,S4,P3,SEK,333.95,4831542.11,407907.51,28,23,106260.0,8971.1,289800.0,24466.64
2025-07,C034,S4,P3,SEK,307.21,4454094.27,374249.61,25,21,97020.0,8151.98,258750.0,21741.14
2025-08,C034,S4,P3,SEK,362.0,5227589.72,444436.01,30,25,115500.0,9819.51,310500.0,26397.9
2025-09,C034,S4,P3,SEK,348.78,5028477.38,422064.58,29,24,110880.0,9306.7,300150.0,25193.05
2025-10,C034,S4,P3,SEK,366.81,5312967.74,447777.34,30,25,115500.0,9734.35,310500.0,26168.96
2025-11,C034,S4,P3,SEK,384.71,5592970.18,471276.67,32,26,120120.0,10121.59,331200.0,27907.68
2025-12,C034,S4,P3,SEK,345.47,4985583.91,420593.06,29,24,110880.0,9354.04,300150.0,25321.21
2024-01,C035,S4,P5,EUR,333.98,424425.28,424425.28,26,24,9240.0,9240.0,22880.0,22880.0
2024-02,C035,S4,P5,EUR,308.47,392940.39,392940.39,24,22,8470.0,8470.0,21120.0,21120.0
2024-03,C035,S4,P5,EUR,369.31,471298.95,471298.95,29,27,10395.0,10395.0,25520.0,25520.0
2024-04,C035,S4,P5,EUR,340.59,434175.12,434175.12,26,25,9625.0,9625.0,22880.0,22880.0
2024-05,C035,S4,P5,EUR,313.89,399480.11,399480.11,24,23,8855.0,8855.0,21120.0,21120.0
2024-06,C035,S4,P5,EUR,357.72,451751.5,451751.5,28,26,10010.0,10010.0,24640.0,24640.0
2024-07,C035,S4,P5,EUR,285.47,364010.12,364010.12,22,21,8085.0,8085.0,19360.0,19360.0
2024-08,C035,S4,P5,EUR,325.11,413721.36,413721.36,25,24,9240.0,9240.0,22000.0,22000.0
2024-09,C035,S4,P5,EUR,365.66,462363.26,462363.26,28,27,10395.0,10395.0,24640.0,24640.0
2024-10,C035,S4,P5,EUR,344.13,441424.9,441424.9,27,25,9625.0,9625.0,23760.0,23760.0
2024-11,C035,S4,P5,EUR,381.19,487175.09,487175.09,30,28,10780.0,10780.0,26400.0,26400.0
2024-12,C035,S4,P5,EUR,392.98,502042.55,502042.55,31,29,11165.0,11165.0,27280.0,27280.0
2025-01,C035,S4,P5,EUR,294.16,380772.12,380772.12,23,21,8484.0,8484.0,20815.0,20815.0
2025-02,C035,S4,P5,EUR,301.98,391928.61,391928.61,23,22,8888.0,8888.0,20815.0,20815.0
2025-03,C035,S4,P5,EUR,354.46,461421.76,461421.76,28,26,10504.0,10504.0,25340.0,25340.0
2025-04,C035,S4,P5,EUR,320.88,418031.28,418031.28,25,23,9292.0,9292.0,22625.0,22625.0
2025-05,C035,S4,P5,EUR,364.36,471048.22,471048.22,28,27,10908.0,10908.0,25340.0,25340.0
2025-06,C035,S4,P5,EUR,294.06,381493.69,381493.69,23,21,8484.0,8484.0,20815.0,20815.0
2025-07,C035,S4,P5,EUR,283.09,366163.74,366163.74,22,21,8484.0,8484.0,19910.0,19910.0
2025-08,C035,S4,P5,EUR,357.48,460498.79,460498.79,28,26,10504.0,10504.0,25340.0,25340.0
2025-09,C035,S4,P5,EUR,340.7,441754.93,441754.93,26,25,10100.0,10100.0,23530.0,23530.0
2025-10,C035,S4,P5,EUR,354.17,457230.35,457230.35,28,26,10504.0,10504.0,25340.0,25340.0
2025-11,C035,S4,P5,EUR,383.91,498553.88,498553.88,30,28,11312.0,11312.0,27150.0,27150.0
2025-12,C035,S4,P5,EUR,346.66,450659.28,450659.28,27,25,10100.0,10100.0,24435.0,24435.0
2024-01,C036,S2,P5,EUR,439.86,434606.83,434606.83,28,32,12320.0,12320.0,24640.0,24640.0
2024-02,C036,S2,P5,EUR,430.55,427143.92,427143.92,27,31,11935.0,11935.0,23760.0,23760.0
2024-03,C036,S2,P5,EUR,442.82,443058.76,443058.76,28,32,12320.0,12320.0,24640.0,24640.0
2024-04,C036,S2,P5,EUR,420.03,417208.26,417208.26,26,30,11550.0,11550.0,22880.0,22880.0
2024-05,C036,S2,P5,EUR,442.44,441212.23,441212.23,28,32,12320.0,12320.0,24640.0,24640.0
2024-06,C036,S2,P5,EUR,387.45,385948.02,385948.02,24,28,10780.0,10780.0,21120.0,21120.0
2024-07,C036,S2,P5,EUR,368.2,364734.28,364734.28,23,26,10010.0,10010.0,20240.0,20240.0
2024-08,C036,S2,P5,EUR,369.32,366240.19,366240.19,23,26,10010.0,10010.0,20240.0,20240.0
2024-09,C036,S2,P5,EUR,467.2,464763.0,464763.0,29,33,12705.0,12705.0,25520.0,25520.0
2024-10,C036,S2,P5,EUR,479.31,473459.51,473459.51,30,34,13090.0,13090.0,26400.0,26400.0
2024-11,C036,S2,P5,EUR,466.69,464989.24,464989.24,29,33,12705.0,12705.0,25520.0,25520.0
2024-12,C036,S2,P5,EUR,452.45,452352.65,452352.65,28,32,12320.0,12320.0,24640.0,24640.0
2025-01,C036,S2,P5,EUR,347.11,334050.15,334050.15,22,25,10100.0,10100.0,19910.0,19910.0
2025-02,C036,S2,P5,EUR,352.51,339247.36,339247.36,22,25,10100.0,10100.0,19910.0,19910.0
2025-03,C036,S2,P5,EUR,361.77,347232.76,347232.76,23,26,10504.0,10504.0,20815.0,20815.0
2025-04,C036,S2,P5,EUR,386.45,371038.11,371038.11,24,28,11312.0,11312.0,21720.0,21720.0
2025-05,C036,S2,P5,EUR,388.47,371943.37,371943.37,24,28,11312.0,11312.0,21720.0,21720.0
2025-06,C036,S2,P5,EUR,354.1,340422.14,340422.14,22,25,10100.0,10100.0,19910.0,19910.0
2025-07,C036,S2,P5,EUR,317.5,304816.26,304816.26,20,23,9292.0,9292.0,18100.0,18100.0
2025-08,C036,S2,P5,EUR,405.6,389493.22,389493.22,25,29,11716.0,11716.0,22625.0,22625.0
2025-09,C036,S2,P5,EUR,396.84,383636.9,383636.9,25,28,11312.0,11312.0,22625.0,22625.0
2025-10,C036,S2,P5,EUR,424.82,405840.04,405840.04,27,30,12120.0,12120.0,24435.0,24435.0
2025-11,C036,S2,P5,EUR,425.37,408975.85,408975.85,27,30,12120.0,12120.0,24435.0,24435.0
2025-12,C036,S2,P5,EUR,439.52,420226.1,420226.1,28,31,12524.0,12524.0,25340.0,25340.0
2024-01,C037,S5,P4,SEK,258.18,3357317.07,293074.69,16,16,70400.0,6145.52,160800.0,14036.93
2024-02,C037,S5,P4,SEK,253.54,3292527.2,287853.61,15,16,70400.0,6154.81,150750.0,13179.52
2024-03,C037,S5,P4,SEK,255.93,3308600.24,289920.37,16,16,70400.0,6168.89,160800.0,14090.31
2024-04,C037,S5,P4,SEK,234.71,3031730.12,264239.9,14,14,61600.0,5368.94,140700.0,12263.15
2024-05,C037,S5,P4,SEK,252.32,3276493.72,286664.89,15,16,70400.0,6159.39,150750.0,13189.32
2024-06,C037,S5,P4,SEK,254.28,3282125.82,287570.28,16,16,70400.0,6168.24,160800.0,14088.83
2024-07,C037,S5,P4,SEK,220.11,2855615.35,251884.57,13,14,61600.0,5433.54,130650.0,11524.21
2024-08,C037,S5,P4,SEK,230.98,3004996.61,262399.28,14,14,61600.0,5378.97,140700.0,12286.06
2024-09,C037,S5,P4,SEK,281.21,3651840.38,320533.69,17,17,74800.0,6565.43,170850.0,14996.05
2024-10,C037,S5,P4,SEK,285.81,3702508.47,324567.91,17,18,79200.0,6942.8,170850.0,14976.99
2024-11,C037,S5,P4,SEK,294.09,3803216.55,331478.32,18,18,79200.0,6902.86,180900.0,15766.77
2024-12,C037,S5,P4,SEK,260.6,3389086.04,296715.64,16,16,70400.0,6163.54,160800.0,14078.09
2025-01,C037,S5,P4,SEK,264.21,3314037.98,278425.07,16,16,73920.0,6210.3,165600.0,13912.69
2025-02,C037,S5,P4,SEK,271.85,3406254.69,286956.07,17,17,78540.0,6616.51,175950.0,14822.71
2025-03,C037,S5,P4,SEK,274.36,3420037.55,286778.77,17,17,78540.0,6585.78,175950.0,14753.85
2025-04,C037,S5,P4,SEK,278.72,3519745.97,297376.31,17,17,78540.0,6635.69,175950.0,14865.66
2025-05,C037,S5,P4,SEK,266.06,3337592.88,280145.12,16,16,73920.0,6204.57,165600.0,13899.85
2025-06,C037,S5,P4,SEK,239.37,3008674.36,254010.18,15,15,69300.0,5850.72,155250.0,13107.13
2025-07,C037,S5,P4,SEK,235.98,2957387.65,248490.74,14,15,69300.0,5822.84,144900.0,12175.04
2025-08,C037,S5,P4,SEK,260.84,3263035.69,277414.76,16,16,73920.0,6284.49,165600.0,14078.88
2025-09,C037,S5,P4,SEK,281.82,3541502.93,297255.58,17,17,78540.0,6592.24,175950.0,14768.34
2025-10,C037,S5,P4,SEK,280.49,3512628.43,296044.6,17,17,78540.0,6619.36,175950.0,14829.08
2025-11,C037,S5,P4,SEK,284.24,3543646.86,298595.93,17,17,78540.0,6617.96,175950.0,14825.96
2025-12,C037,S5,P4,SEK,252.35,3172841.87,267666.79,15,16,73920.0,6236.03,155250.0,13097.18
2024-01,C038,S1,P5,EUR,355.81,366656.56,366656.56,23,30,11550.0,11550.0,20240.0,20240.0
2024-02,C038,S1,P5,EUR,357.22,364540.39,364540.39,23,30,11550.0,11550.0,20240.0,20240.0
2024-03,C038,S1,P5,EUR,371.17,376943.94,376943.94,24,32,12320.0,12320.0,21120.0,21120.0
2024-04,C038,S1,P5,EUR,331.85,338345.44,338345.44,21,28,10780.0,10780.0,18480.0,18480.0
2024-05,C038,S1,P5,EUR,336.67,342284.85,342284.85,21,29,11165.0,11165.0,18480.0,18480.0
2024-06,C038,S1,P5,EUR,328.1,335268.42,335268.42,21,28,10780.0,10780.0,18480.0,18480.0
2024-07,C038,S1,P5,EUR,327.97,335006.03,335006.03,21,28,10780.0,10780.0,18480.0,18480.0
2024-08,C038,S1,P5,EUR,370.97,379124.65,379124.65,24,32,12320.0,12320.0,21120.0,21120.0
2024-09,C038,S1,P5,EUR,376.88,382611.96,382611.96,24,32,12320.0,12320.0,21120.0,21120.0
2024-10,C038,S1,P5,EUR,355.21,361343.95,361343.95,23,30,11550.0,11550.0,20240.0,20240.0
2024-11,C038,S1,P5,EUR,407.91,416968.59,416968.59,26,35,13475.0,13475.0,22880.0,22880.0
2024-12,C038,S1,P5,EUR,358.14,365737.15,365737.15,23,31,11935.0,11935.0,20240.0,20240.0
2025-01,C038,S1,P5,EUR,348.31,361376.04,361376.04,22,30,12120.0,12120.0,19910.0,19910.0
2025-02,C038,S1,P5,EUR,388.1,403099.96,403099.96,25,33,13332.0,13332.0,22625.0,22625.0
2025-03,C038,S1,P5,EUR,415.88,432824.85,432824.85,26,35,14140.0,14140.0,23530.0,23530.0
2025-04,C038,S1,P5,EUR,399.8,415301.6,415301.6,25,34,13736.0,13736.0,22625.0,22625.0
2025-05,C038,S1,P5,EUR,371.12,385722.8,385722.8,24,32,12928.0,12928.0,21720.0,21720.0
2025-06,C038,S1,P5,EUR,358.99,370199.59,370199.59,23,31,12524.0,12524.0,20815.0,20815.0
2025-07,C038,S1,P5,EUR,330.57,346239.31,346239.31,21,28,11312.0,11312.0,19005.0,19005.0
2025-08,C038,S1,P5,EUR,391.92,405454.71,405454.71,25,33,13332.0,13332.0,22625.0,22625.0
2025-09,C038,S1,P5,EUR,409.52,427246.36,427246.36,26,35,14140.0,14140.0,23530.0,23530.0
2025-10,C038,S1,P5,EUR,419.91,434889.89,434889.89,27,36,14544.0,14544.0,24435.0,24435.0
2025-11,C038,S1,P5,EUR,368.94,382612.76,382612.76,24,31,12524.0,12524.0,21720.0,21720.0
2025-12,C038,S1,P5,EUR,385.91,400505.42,400505.42,25,33,13332.0,13332.0,22625.0,22625.0
2024-01,C039,S3,P5,EUR,524.51,475467.14,475467.14,46,46,17710.0,17710.0,40480.0,40480.0
2024-02,C039,S3,P5,EUR,530.05,480200.44,480200.44,47,47,18095.0,18095.0,41360.0,41360.0
2024-03,C039,S3,P5,EUR,588.57,532680.65,532680.65,52,52,20020.0,20020.0,45760.0,45760.0
2024-04,C039,S3,P5,EUR,609.16,552233.88,552233.88,54,53,20405.0,20405.0,47520.0,47520.0
2024-05,C039,S3,P5,EUR,623.18,564083.09,564083.09,55,55,21175.0,21175.0,48400.0,48400.0
2024-06,C039,S3,P5,EUR,568.28,514520.2,514520.2,50,50,19250.0,19250.0,44000.0,44000.0
2024-07,C039,S3,P5,EUR,472.73,424603.38,424603.38,42,41,15785.0,15785.0,36960.0,36960.0
2024-08,C039,S3,P5,EUR,562.89,503734.24,503734.24,50,49,18865.0,18865.0,44000.0,44000.0
2024-09,C039,S3,P5,EUR,543.83,491765.35,491765.35,48,48,18480.0,18480.0,42240.0,42240.0
2024-10,C039,S3,P5,EUR,552.47,498403.98,498403.98,49,48,18480.0,18480.0,43120.0,43120.0
2024-11,C039,S3,P5,EUR,629.96,572817.37,572817.37,56,55,21175.0,21175.0,49280.0,49280.0
2024-12,C039,S3,P5,EUR,560.68,508590.6,508590.6,50,49,18865.0,18865.0,44000.0,44000.0
2025-01,C039,S3,P5,EUR,533.25,483481.83,483481.83,47,47,18988.0,18988.0,42535.0,42535.0
2025-02,C039,S3,P5,EUR,469.5,433819.72,433819.72,41,41,16564.0,16564.0,37105.0,37105.0
2025-03,C039,S3,P5,EUR,564.45,520511.83,520511.83,50,50,20200.0,20200.0,45250.0,45250.0
2025-04,C039,S3,P5,EUR,558.39,511908.39,511908.39,49,49,19796.0,19796.0,44345.0,44345.0
2025-05,C039,S3,P5,EUR,561.78,514546.8,514546.8,50,49,19796.0,19796.0,45250.0,45250.0
2025-06,C039,S3,P5,EUR,548.22,502580.49,502580.49,48,48,19392.0,19392.0,43440.0,43440.0
2025-07,C039,S3,P5,EUR,512.04,470839.17,470839.17,45,45,18180.0,18180.0,40725.0,40725.0
2025-08,C039,S3,P5,EUR,527.91,485027.87,485027.87,47,46,18584.0,18584.0,42535.0,42535.0
2025-09,C039,S3,P5,EUR,602.64,557132.77,557132.77,53,53,21412.0,21412.0,47965.0,47965.0
2025-10,C039,S3,P5,EUR,636.67,583095.41,583095.41,56,56,22624.0,22624.0,50680.0,50680.0
2025-11,C039,S3,P5,EUR,575.67,524533.16,524533.16,51,51,20604.0,20604.0,46155.0,46155.0
2025-12,C039,S3,P5,EUR,605.47,558851.93,558851.93,53,53,21412.0,21412.0,47965.0,47965.0
2024-01,C040,S5,P1,EUR,351.62,405690.33,405690.33,30,28,10780.0,10780.0,26400.0,26400.0
2024-02,C040,S5,P1,EUR,411.15,476814.64,476814.64,35,32,12320.0,12320.0,30800.0,30800.0
2024-03,C040,S5,P1,EUR,446.46,519144.99,519144.99,38,35,13475.0,13475.0,33440.0,33440.0
2024-04,C040,S5,P1,EUR,393.24,460101.5,460101.5,33,31,11935.0,11935.0,29040.0,29040.0
2024-05,C040,S5,P1,EUR,389.44,451888.61,451888.61,33,31,11935.0,11935.0,29040.0,29040.0
2024-06,C040,S5,P1,EUR,407.53,472159.12,472159.12,35,32,12320.0,12320.0,30800.0,30800.0
2024-07,C040,S5,P1,EUR,383.59,447657.24,447657.24,33,30,11550.0,11550.0,29040.0,29040.0
2024-08,C040,S5,P1,EUR,405.71,468227.91,468227.91,34,32,12320.0,12320.0,29920.0,29920.0
2024-09,C040,S5,P1,EUR,435.69,505828.59,505828.59,37,34,13090.0,13090.0,32560.0,32560.0
2024-10,C040,S5,P1,EUR,467.84,543626.66,543626.66,40,37,14245.0,14245.0,35200.0,35200.0
2024-11,C040,S5,P1,EUR,460.4,537438.43,537438.43,39,36,13860.0,13860.0,34320.0,34320.0
2024-12,C040,S5,P1,EUR,403.74,470763.13,470763.13,34,32,12320.0,12320.0,29920.0,29920.0
2025-01,C040,S5,P1,EUR,448.36,529400.69,529400.69,38,35,14140.0,14140.0,34390.0,34390.0
2025-02,C040,S5,P1,EUR,479.16,563890.2,563890.2,41,38,15352.0,15352.0,37105.0,37105.0
2025-03,C040,S5,P1,EUR,451.25,529298.82,529298.82,38,35,14140.0,14140.0,34390.0,34390.0
2025-04,C040,S5,P1,EUR,465.03,546568.86,546568.86,40,36,14544.0,14544.0,36200.0,36200.0
2025-05,C040,S5,P1,EUR,482.69,566437.04,566437.04,41,38,15352.0,15352.0,37105.0,37105.0
2025-06,C040,S5,P1,EUR,446.21,525572.9,525572.9,38,35,14140.0,14140.0,34390.0,34390.0
2025-07,C040,S5,P1,EUR,405.84,480216.24,480216.24,34,32,12928.0,12928.0,30770.0,30770.0
2025-08,C040,S5,P1,EUR,433.41,513060.73,513060.73,37,34,13736.0,13736.0,33485.0,33485.0
2025-09,C040,S5,P1,EUR,430.48,506934.75,506934.75,37,34,13736.0,13736.0,33485.0,33485.0
2025-10,C040,S5,P1,EUR,534.72,626281.09,626281.09,45,42,16968.0,16968.0,40725.0,40725.0
2025-11,C040,S5,P1,EUR,489.37,575255.65,575255.65,42,38,15352.0,15352.0,38010.0,38010.0
2025-12,C040,S5,P1,EUR,483.87,572700.26,572700.26,41,38,15352.0,15352.0,37105.0,37105.0
2024-01,C041,S1,P5,EUR,308.84,316917.45,316917.45,25,18,6930.0,6930.0,22000.0,22000.0
2024-02,C041,S1,P5,EUR,354.28,364110.29,364110.29,28,21,8085.0,8085.0,24640.0,24640.0
2024-03,C041,S1,P5,EUR,381.66,392627.16,392627.16,31,23,8855.0,8855.0,27280.0,27280.0
2024-04,C041,S1,P5,EUR,360.0,372115.71,372115.71,29,22,8470.0,8470.0,25520.0,25520.0
2024-05,C041,S1,P5,EUR,314.33,321791.82,321791.82,25,19,7315.0,7315.0,22000.0,22000.0
2024-06,C041,S1,P5,EUR,348.02,355738.93,355738.93,28,21,8085.0,8085.0,24640.0,24640.0
2024-07,C041,S1,P5,EUR,268.59,274245.87,274245.87,22,16,6160.0,6160.0,19360.0,19360.0
2024-08,C041,S1,P5,EUR,352.81,362361.25,362361.25,28,21,8085.0,8085.0,24640.0,24640.0
2024-09,C041,S1,P5,EUR,368.11,380175.59,380175.59,30,22,8470.0,8470.0,26400.0,26400.0
